pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2024,3,2024-03,1772,2183,0,0,3955,0,1772,2183,3955,664,666,0,0,1330,0,664,666,1330,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2024,3,2024-03,1085,3465,0,0,4550,0,1085,3465,4550,142,140,0,0,282,0,142,140,282,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2024,3,2024-03,1784,1819,0,0,3603,0,1784,1819,3603,132,133,0,0,265,0,132,133,265,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2024,3,2024-03,12298,11257,0,0,23555,0,12298,11257,23555,373,371,0,0,744,0,373,371,744,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2024,3,2024-03,1561,3241,0,0,4802,0,1561,3241,4802,137,135,0,0,272,0,137,135,272,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2024,3,2024-03,,,,,,,,,,163,161,0,0,324,0,163,161,324,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2024,3,2024-03,62211,64907,6843,14907,127118,21750,69054,79814,148868,986,991,66,64,1977,130,1052,1055,2107,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2024,3,2024-03,5371,6624,0,0,11995,0,5371,6624,11995,304,303,0,0,607,0,304,303,607,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2024,3,2024-03,29122,35248,0,487,64370,487,29122,35735,64857,445,435,0,0,880,0,445,435,880,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2024,3,2024-03,3932,3932,0,0,7864,0,3932,3932,7864,128,144,0,0,272,0,128,144,272,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2024,3,2024-03,3886,3751,0,0,7637,0,3886,3751,7637,132,131,0,0,263,0,132,131,263,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2024,3,2024-03,19948,18480,0,233,38428,233,19948,18713,38661,219,219,0,0,438,0,219,219,438,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2024,3,2024-03,1939,2027,0,0,3966,0,1939,2027,3966,201,248,0,0,449,0,201,248,449,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2024,3,2024-03,1698,1646,0,0,3344,0,1698,1646,3344,305,307,0,0,612,0,305,307,612,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2024,3,2024-03,123176,96585,1490,3173,219761,4663,124666,99758,224424,1083,1083,17,15,2166,32,1100,1098,2198,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2024,3,2024-03,299,263,0,0,562,0,299,263,562,29,28,0,0,57,0,29,28,57,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2024,3,2024-03,,,,,,,,,,19,14,0,0,33,0,19,14,33,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2024,3,2024-03,4849,5107,0,0,9956,0,4849,5107,9956,256,249,0,0,505,0,256,249,505,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2024,3,2024-03,3970,3850,0,0,7820,0,3970,3850,7820,139,137,0,0,276,0,139,137,276,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2024,3,2024-03,322,279,0,0,601,0,322,279,601,122,126,0,0,248,0,122,126,248,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2024,3,2024-03,8984,13252,0,0,22236,0,8984,13252,22236,678,672,0,0,1350,0,678,672,1350,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2024,3,2024-03,19363,19637,0,428,39000,428,19363,20065,39428,312,347,0,0,659,0,312,347,659,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2024,3,2024-03,8568,14823,0,0,23391,0,8568,14823,23391,1394,1391,0,0,2785,0,1394,1391,2785,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2024,4,2024-04,78663,77795,1997,4574,156458,6571,80660,82369,163029,760,758,19,21,1518,40,779,779,1558,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2024,4,2024-04,7663,5549,0,0,13212,0,7663,5549,13212,801,805,1,1,1606,2,802,806,1608,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2024,4,2024-04,5802,5860,0,0,11662,0,5802,5860,11662,307,303,0,0,610,0,307,303,610,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2024,4,2024-04,23543,25150,3063,3654,48693,6717,26606,28804,55410,308,314,27,26,622,53,335,340,675,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2024,4,2024-04,90916,58505,15755,21364,149421,37119,106671,79869,186540,1843,1869,189,182,3712,371,2032,2051,4083,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2024,4,2024-04,75647,79029,1370,4191,154676,5561,77017,83220,160237,1105,1105,23,21,2210,44,1128,1126,2254,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2024,4,2024-04,879639,840729,521094,577030,1720368,1098124,1400733,1417759,2818492,10956,11023,4935,4866,21979,9801,15891,15889,31780,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2024,4,2024-04,2372,2469,0,0,4841,0,2372,2469,4841,241,241,0,0,482,0,241,241,482,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2024,4,2024-04,283,256,0,0,539,0,283,256,539,26,23,0,0,49,0,26,23,49,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2024,4,2024-04,181951,162969,35677,52505,344920,88182,217628,215474,433102,2678,2684,292,288,5362,580,2970,2972,5942,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2024,4,2024-04,204511,190691,42393,74601,395202,116994,246904,265292,512196,1979,1937,437,485,3916,922,2416,2422,4838,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2024,4,2024-04,51550,54615,2629,4821,106165,7450,54179,59436,113615,645,646,29,28,1291,57,674,674,1348,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2024,4,2024-04,1374,1575,0,0,2949,0,1374,1575,2949,65,74,0,0,139,0,65,74,139,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2024,4,2024-04,6599,6681,0,1,13280,1,6599,6682,13281,223,229,0,0,452,0,223,229,452,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2024,4,2024-04,45207,46884,0,0,92091,0,45207,46884,92091,2755,2749,8,6,5504,14,2763,2755,5518,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2024,4,2024-04,12159,14859,0,0,27018,0,12159,14859,27018,841,833,0,0,1674,0,841,833,1674,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2024,4,2024-04,2327,4196,0,0,6523,0,2327,4196,6523,155,164,0,0,319,0,155,164,319,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2024,4,2024-04,2361,1120,0,0,3481,0,2361,1120,3481,137,128,0,0,265,0,137,128,265,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2024,4,2024-04,8798,12733,0,0,21531,0,8798,12733,21531,223,225,0,0,448,0,223,225,448,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2024,4,2024-04,3256,5150,0,0,8406,0,3256,5150,8406,52,52,0,0,104,0,52,52,104,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2024,4,2024-04,,,,,,,,,,25,25,0,0,50,0,25,25,50,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2024,4,2024-04,13242,12992,36,27,26234,63,13278,13019,26297,220,232,2,3,452,5,222,235,457,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2024,4,2024-04,508,564,0,0,1072,0,508,564,1072,182,173,0,0,355,0,182,173,355,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2024,4,2024-04,201,158,0,0,359,0,201,158,359,43,41,0,0,84,0,43,41,84,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2024,4,2024-04,670,666,0,0,1336,0,670,666,1336,31,23,0,0,54,0,31,23,54,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2024,4,2024-04,291651,329963,119727,146387,621614,266114,411378,476350,887728,3287,3245,1147,1182,6532,2329,4434,4427,8861,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2024,4,2024-04,47698,56848,0,724,104546,724,47698,57572,105270,706,712,1,1,1418,2,707,713,1420,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2024,4,2024-04,2011,2514,0,0,4525,0,2011,2514,4525,740,742,0,0,1482,0,740,742,1482,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2024,4,2024-04,3205,3247,0,0,6452,0,3205,3247,6452,121,123,0,0,244,0,121,123,244,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2024,4,2024-04,1449,1546,0,0,2995,0,1449,1546,2995,111,112,0,0,223,0,111,112,223,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2024,4,2024-04,11786,16660,0,0,28446,0,11786,16660,28446,395,399,0,0,794,0,395,399,794,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2024,4,2024-04,3168,3394,0,0,6562,0,3168,3394,6562,132,137,0,0,269,0,132,137,269,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2024,4,2024-04,,,,,,,,,,169,167,0,0,336,0,169,167,336,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2024,4,2024-04,90591,91637,6883,13692,182228,20575,97474,105329,202803,1010,1010,62,63,2020,125,1072,1073,2145,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2024,4,2024-04,5122,6774,0,0,11896,0,5122,6774,11896,299,297,0,0,596,0,299,297,596,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2024,4,2024-04,22706,32696,0,375,55402,375,22706,33071,55777,351,350,0,0,701,0,351,350,701,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2024,4,2024-04,4522,3517,0,0,8039,0,4522,3517,8039,127,135,0,0,262,0,127,135,262,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2024,4,2024-04,3147,3355,0,0,6502,0,3147,3355,6502,121,120,0,0,241,0,121,120,241,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2024,4,2024-04,11858,16314,0,279,28172,279,11858,16593,28451,214,219,0,0,433,0,214,219,433,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2024,4,2024-04,1866,1864,0,0,3730,0,1866,1864,3730,195,252,0,0,447,0,195,252,447,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2024,4,2024-04,1568,1577,0,0,3145,0,1568,1577,3145,310,319,0,0,629,0,310,319,629,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2024,4,2024-04,115862,128260,1234,2786,244122,4020,117096,131046,248142,1054,1056,15,14,2110,29,1069,1070,2139,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2024,4,2024-04,301,324,0,0,625,0,301,324,625,33,31,0,0,64,0,33,31,64,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2024,4,2024-04,,,,,,,,,,26,18,0,0,44,0,26,18,44,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2024,4,2024-04,5767,4208,0,0,9975,0,5767,4208,9975,281,273,0,1,554,1,281,274,555,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2024,4,2024-04,2725,2980,0,0,5705,0,2725,2980,5705,97,95,0,0,192,0,97,95,192,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2024,4,2024-04,338,349,0,0,687,0,338,349,687,134,135,0,0,269,0,134,135,269,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2024,4,2024-04,7572,13022,0,0,20594,0,7572,13022,20594,672,669,0,0,1341,0,672,669,1341,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2024,4,2024-04,16629,16711,0,511,33340,511,16629,17222,33851,256,262,1,1,518,2,257,263,520,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2024,4,2024-04,9315,12651,0,0,21966,0,9315,12651,21966,1408,1405,0,1,2813,1,1408,1406,2814,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2024,5,2024-05,57351,80898,2212,4279,138249,6491,59563,85177,144740,759,759,23,22,1518,45,782,781,1563,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2024,5,2024-05,8242,8161,0,0,16403,0,8242,8161,16403,838,834,1,0,1672,1,839,834,1673,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2024,5,2024-05,6606,6427,0,0,13033,0,6606,6427,13033,305,311,0,0,616,0,305,311,616,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2024,5,2024-05,25048,19649,3266,3701,44697,6967,28314,23350,51664,319,314,25,26,633,51,344,340,684,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2024,5,2024-05,99596,86627,17364,21056,186223,38420,116960,107683,224643,1853,1882,178,170,3735,348,2031,2052,4083,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2024,5,2024-05,75308,81543,1445,5219,156851,6664,76753,86762,163515,1132,1125,26,27,2257,53,1158,1152,2310,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2024,5,2024-05,874393,872640,540470,560809,1747033,1101279,1414863,1433449,2848312,11491,11580,4941,4864,23071,9805,16432,16444,32876,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2024,5,2024-05,2942,2872,0,0,5814,0,2942,2872,5814,292,292,0,0,584,0,292,292,584,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2024,5,2024-05,280,264,0,0,544,0,280,264,544,19,19,0,0,38,0,19,19,38,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2024,5,2024-05,180045,149418,40867,55212,329463,96079,220912,204630,425542,2740,2747,298,294,5487,592,3038,3041,6079,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2024,5,2024-05,213873,212131,50211,65500,426004,115711,264084,277631,541715,2054,2013,415,462,4067,877,2469,2475,4944,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2024,5,2024-05,48983,35057,2463,4296,84040,6759,51446,39353,90799,674,676,28,28,1350,56,702,704,1406,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2024,5,2024-05,1468,1416,0,0,2884,0,1468,1416,2884,52,56,0,0,108,0,52,56,108,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2024,5,2024-05,6486,2248,0,3,8734,3,6486,2251,8737,200,209,0,0,409,0,200,209,409,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2024,5,2024-05,50146,52113,4,3,102259,7,50150,52116,102266,2991,2989,9,4,5980,13,3000,2993,5993,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2024,5,2024-05,12890,15371,0,0,28261,0,12890,15371,28261,687,683,1,1,1370,2,688,684,1372,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
